domain,keyword,company_url
http://www.onmobile.com,AWS,https://www.onmobile.com/sites/default/files/FY-2022-Annual-Report.pdf
https://www.optisolbusiness.com/,EC2,https://www.optisolbusiness.com/wp-content/uploads/2019/08/10-things-to-know-about-aws.pdf
https://www.optisolbusiness.com/,RDS,https://www.optisolbusiness.com/wp-content/uploads/2019/08/10-things-to-know-about-aws.pdf
https://opustechglobal.com/,AWS,https://opustechglobal.com/using-aws-to-develop-compliant-secure-payment-solutions/
http://www.orioninc.com/,AWS cloud,https://www.orioninc.com/company/partnerships-alliances/amazon-web-services/
http://www.orioninc.com/,Shield,https://www.orioninc.com/company/partnerships-alliances/amazon-web-services/
http://www.ozuno.com/,AWS,https://ozuno.com/wp-content/uploads/IEL-BACnet-PICS_BS_26_09_2018.pdf
https://www.pall.com/,AWS,https://www.pall.com/content/dam/pall/pall-corp/literature-library/non-gated/purchase-terms/Standard%20Terms%20and%20Conditions%20of%20Sale-Systems-Malaysia.pdf
http://www.palo-it.com/,EC2,https://www.palo-it.com/en/blog/how-to-optimise-your-cloud-infrastructure-and-cut-costs-on-aws
http://www.paltek.co.jp,EC2,https://www.paltek.co.jp/techblog/techinfo/210909_01
http://www.panasonic.com,AWS,https://www.panasonic.com/jp/hvac/news.html
http://www.parallo.com,AWS,https://www.parallo.com/how-to-bolster-your-aws-security
https://www.payoda.com,Auto Scaling,https://www.payoda.com/devops-and-cloud-computing-building-scalable-and-robust-systems/
http://www.pega.com/,S3,https://www.pega.com/insights/resources/pegaworld-inspire-2023-aws-pega-unleashing-power-intelligent-automation-across
https://www.pharos.com/,AWS,https://www.pharos.com/products/blueprint/
https://www.pmi.com/markets/indonesia/id,AWS,https://www.pmi.com/resources/docs/default-source/romania-market-files/annual-report-2023-2024-water-management-aws.pdf?sfvrsn=265dbdc9_2
https://phintraco.com,AWS,https://phintraco.com/amati-kinerja-serverless-architecture-dengan-solusi-cloud-monitoring/
http://www.photon.com/,AWS cloud,https://www.photon.com/thinkbeyond-today-email-newsletter
http://www.pickles.com.au/,AWS,https://www.pickles.com.au/used/search/s/perth-wa---octg-drilling--completions-sale/11328?srsltid=AfmBOor2fQl_xLDfd2amEBLcZh4jBw5XkrdzB-V1OQi0Z5Ky-tlAjYOy
https://www.premier-technology.co.th/,AWS,https://www.premier-technology.co.th/document/form_56-1_18.pdf
http://www.principleone.com/,AWS,https://www.principleone.com/principle-one-opens-in-seoul/
https://www.provab.com/,AWS cloud,https://www.provab.com/travel-tech/why-should-businesses-use-aws/
https://www.maybank.co.id/,AWS,https://www.maybank.co.id/en/corporateinformation/CorporateGovernance/gcg-implementation-report/-/media/Downloaded%20Content/Laporan-Tata-Kelola/GCG_MBI_AR2024_ENG.pdf
https://www.maybank.co.id/,Shield,https://www.maybank.co.id/-/media/Downloaded-Content/Laporan-Tahunan/Annual-Report-Maybank-Indonesia-2024.pdf
http://www.btech.id/,AWS,http://www.btech.id/en/news/aws-cloud-empowering-businesses-with-scalability-flexibility-and-innovation/
http://www.deltadatamandiri.com,AWS,https://www.deltadatamandiri.com/post/mengenal-ddos-attack-dan-cara-mengatasinya
https://eranyacloud.com/id,S3,https://eranyacloud.com/en/product/cloud-monitoring-support-en/
http://www.mncgroup.com,Shield,https://www.mncgroup.com/file-mncgroup/files/mncgroup/Investor%20Relations/Laporan%20Tahunan/AR%20BHIT%202021_Website.pdf
http://www.ggs-interior.com,AWS,https://www.ggs-interior.com/uploads/reports_46/103/annual-report-2021.pdf
https://www.icscompute.com/,S3,https://www.icscompute.com/what-is-amazon-web-service/
http://www.publicisgroupe.com/,AWS,https://www.publicisgroupe.com/en/news/press-releases/viva-technology-2019-preview
http://www.quadone.com,AWS,https://www.quadone.com/top-ai-tools-boosting-productivity-in-2025/
http://www.quinticon.com.au/,EC2,https://www.quinticon.com.au/blog/building-a-cloud-fortress
http://www.rapid7.com/,AWS cloud,https://www.rapid7.com/fundamentals/aws-cloud-security/
http://www.rasiseeds.com/,AWS,https://www.rasiseeds.com/Admin/html/horizontal-fullwidth/icon-fontawesome.html
http://www.realnetworks.com/,AWS,https://realnetworks.com/uploadedFiles/Helix/EULAs/eula-Helix-Servers.pdf
http://www.redingtongroup.com,EC2,https://redingtongroup.com/cloud/aws-startup/
http://www.renesas.com/,AWS cloud,https://www.renesas.com/en/node/1254441?srsltid=AfmBOooGTV2AY_Zv6PETYTWaOlaiLTazhHL-VEkvRQKK0TIFHFvsI92V
http://www.ricoh.co.nz,AWS,https://www.ricoh.co.nz/articles/preparing-your-storage-for-big-data-and-analytics
http://www.syndigo.com/,S3,https://content.syndigo.com/asset/bb7131fd-aad3-4756-a2d0-16b3fc34d849/original.pdf
http://www.rpggroup.com,AWS,https://www.rpggroup.com/assets/images/group-presentation/rpg-annual-investor-presentation-2024.pdf
http://www.rpggroup.com,EBS,https://www.rpggroup.com/assets/investors/pdfs/zensar-annual-report-fy241743584822.pdf
http://www.sageautomation.com,CloudFront,https://www.sageautomation.com/our-work-resource-management/collaboration-key-for-development-of-smart-recycling-solutions
http://www.sarawakenergy.com,AWS,https://www.sarawakenergy.com/assets/pdf/sustainability-reports/seb-sr2014.pdf
http://www.sbs.com.au/,AWS,https://www.sbs.com.au/news/article/how-amazon-swooped-in-to-own-cloud-services/9b710nr18
https://www.scor.com/en,EBS,https://www.scor.com/sites/default/files/ir_day_2019-presentation.pdf
http://www.servicerocket.com,AWS,https://www.servicerocket.com/legaldocs/gdpr-frequently-asked-questions-may-2018
http://www.sharekhan.com/,IAM,https://www.sharekhan.com/MediaGalary/IPODocuments/PD00042.pdf
http://www.sherpain.net/,AWS,https://www.kuipernet.com/kr/sub/kuipernet-awscloud-marketplace.html
http://www.shreecement.com,AWS,https://www.shreecement.com/uploads/cleanupload/rhipl-2019.pdf
http://www.renukasugars.com/,S3,https://renukasugars.com/pdf/scheme-of-arrangement/audited-financial-statements.pdf
https://shyammetalics.com/,AWS,https://www.shyammetalics.com/stainless-steel-demo/
http://www.sisthai.com,AWS,https://www.sisthai.com/sis/images/web_navi/EU%20PRICE/8E00435159Enterprise%20Software_2020APRIL.pdf
http://www.soft2000.com/,AWS,https://www.soft2000.com/49202
https://www.sony.co.kr/,AWS,https://www.sony.co.kr/electronics/support/laptop-pc-vpc-series/vpcea36fk/articles/00347443
http://www.sccs.com.au,VPC,https://portal.sccs.com.au/products/cisco-firepower-1140-asa-appliance-1u-remanufactured-1677718
http://www.srkay.com,AWS Lambda,https://srkay.com/preparing-your-tech-stack-for-the-new-year/
http://www.saintpaul.edu/,AWS,https://www.saintpaul.edu/wp-content/uploads/2024/05/Catalog2021-2022.pdf
http://www.stantec.com/,AWS,https://www.stantec.com/uk/ideas/content/article/2020/the-how-and-why-of-measuring-your-water-footprint
https://www.starcement.co.in/,Amazon EC2,https://www.starcement.co.in/pdf/agm/SCLAdvertismentPostdispatch.pdf
http://www.stellarinfo.com,Amazon EC2,https://www.stellarinfo.com/article/backup-raid.php?srsltid=AfmBOopVE4zzwyUYUSZ92lhv2fo-oX-e5wRH_FK-qQoHTAkCTgaIqn8T
http://www.stl.tech,AWS,https://stl.tech/global-services/data-centre-networks/
http://www.stl.tech,Auto Scaling,https://stl.tech/wp-content/uploads/2023/03/Getting-BSS-on-Cloud-Strategy-Right_Webinar_compressed.pdf
http://www.stl.tech,IAM,https://stl.tech/wp-content/uploads/2023/03/Getting-BSS-on-Cloud-Strategy-Right_Webinar_compressed.pdf
https://strandls.com/,Amazon EC2,https://venus.strandls.com/content/documents/2f9e433b-e148-4941-9965-dc3b07285444/ca66111de4264982841417db6b9b4a3e.pdf
https://strandls.com/,AWS cloud,https://venus.strandls.com/content/documents/2f9e433b-e148-4941-9965-dc3b07285444/ca66111de4264982841417db6b9b4a3e.pdf
http://www.studiotechau.com/,S3,https://www.studiotechau.com/cms/?start=30
https://www.subex.com/,AWS,https://www.subex.com/case-studies/
http://www.sulekha.com,EC2,https://www.sulekha.com/amazon-web-services-training/
http://www.sulekha.com,AWS cloud,https://www.sulekha.com/amazon-web-services-training/
https://www.suntv.in/,AWS,https://www.suntv.in/pdf/Finance/Unaudited_Financial_Results_for_the_Quarter_ended_30th_sept-2019.pdf
https://www.suntv.in/,AWS,https://www.suntv.in/pdf/Finance/Unaudited_Financial_Results_for_the_Quarter_ended_30th_sept-2019.pdf
https://www.sutherlandglobal.com/,Shield,https://www.sutherlandglobal.com/services/cloud
https://www.synpulse.com/en,Fargate,https://www.synpulse.com/en/insights/cloud-trends-2020
http://www.talentinternational.com,EC2,https://www.talentinternational.com/job/aws-agentic-ai-engineer-bbbh133084_1749679423/
http://www.talentinternational.com,S3,https://www.talentinternational.com/job/aws-agentic-ai-engineer-bbbh133084_1749679423/
http://www.talentica.com/,EC2,https://www.talentica.com/blogs/aws-ecs-amazon-elastic-container-service/
http://www.talentproindia.com/,EBS,https://www.talentproindia.com/services/it-recruitment/
http://www.tatatelebusiness.com,S3,https://www.tatatelebusiness.com/case-studies/major-healthcare-service-provider-secures-aws-usage-with-secure-connect/
http://www.tbn.co.th,AWS,https://tbn.co.th/unleash-business-efficiency-low-code-mendix-aws/
https://www.teamlease.com/,AWS cloud,https://www.teamlease.com/amazon-aws-jobs
https://www.teamlease.com/,RDS,https://www.teamlease.com/amazon-aws-jobs
http://www.telanganauniversity.ac.in/,EC2,http://www.telanganauniversity.ac.in/TU/syllabus-pg/19.pdf
http://www.telanganauniversity.ac.in/,SageMaker,http://www.telanganauniversity.ac.in/TU/syllabus-pg/19.pdf
http://www.indianexpress.com,AWS,https://indianexpress.com/article/technology/tech-news-technology/amazon-loses-an-aws-generative-ai-boss-as-tech-talent-shuffle-heats-up-10091626/
http://www.indianexpress.com,Amazon EC2,https://indianexpress.com/article/technology/artificial-intelligence/aws-reinvent-2024-from-upgrades-to-amazon-bedrock-to-nova-foundation-models-key-takeaways-9705200/
https://www.manoramaonline.com/,SageMaker,https://www.manoramaonline.com/education/campus-updates/2018/12/14/machine-learning-technology-amazon.html
http://www.thewalk.au,AWS cloud,https://www.thewalk.au/our-work/sharing-customer-stories-to-showcase-the-power-of-the-aws-cloud/
https://www.philips.com.au/,AWS,https://www.philips.com.au/c-dam/b2bhc/master/hts/healthsuite/hsdp-virtual-clinical-trials.pdf
https://www.philips.com.au/,S3,https://www.philips.com.au/c-dam/b2bhc/master/hts/healthsuite/hsdp-health-cloud-strategic-playbook.pdf
https://www.thermofisher.com/in/en/home/life-science/bioproduction/gibco-bioprocessing/media-manufacturing-services.html?gclid=Cj0KCQjwkN--BhDkARIsAD_mnIp_HUczB7dLIBIb2iLhjHdbc0pa7Ly1VnJ7aear224afKq4z2Afk1saAvAXEALw_wcB&cid=bpd_cct_cgt_r01_co_cp1494_pjt9294_col000000_0se_gaw_rs_awa_kt_s00_COF&ef_id=Cj0KCQjwkN--BhDkARIsAD_mnIp_HUczB7dLIBIb2iLhjHdbc0pa7Ly1VnJ7aear224afKq4z2Afk1saAvAXEALw_wcB:G:s&s_kwcid=AL!3652!3!713476762791!b!!g!!thermo%20fisher%20media!21701325515!168435202698&gad_source=1,S3,https://www.thermofisher.com/us/en/home/products-and-services/promotions/industrial/samplemanager-lims-software-cloud-services.html
http://www.thinkpalm.com,AWS,https://thinkpalm.com/blogs/what-is-aws-iot-and-how-is-it-enhancing-business-operations/
https://thinksys.com/,AWS,https://thinksys.com/aws/azure-and-aws-business-enabler/
https://thinksys.com/,Amazon RDS,https://thinksys.com/aws/serverless-computing-with-aws-azure-google-cloud/
http://www.tlconsulting.com.au,AWS,https://tlconsulting.com.au/blogs/top-cloud-plays-in-2023-unlocking-innovation-and-agility/
http://www.tlconsulting.com.au,Lambda,https://tlconsulting.com.au/blogs/top-cloud-plays-in-2023-unlocking-innovation-and-agility/
https://www.tel.co.jp/,AWS,https://www.tel.co.jp/museum/magazine/intractable/report01_03/03.html
https://toss.im/en,AWS,https://toss.im/tossfeed/article/amzn-advertisement-business
http://www.trangile.com,EBS,https://trangile.com/2024/10/07/all-you-need-to-know-about-cloud-computing-and-cloud-storage/
http://www.tribalgroup.com/,EBS,https://www.tribalgroup.com/investors/governance/delivering-growth
https://www.tribunnews.com/,S3,https://www.tribunnews.com/new-economy/2025/04/18/terjadi-gangguan-sistem-aws-sebagian-operasional-platform-investasi-kripto-ikut-terdampak
https://tridiagonal.com/,AWS,https://tridiagonal.com/events/webinar/pharma-manufacturing-with-aws-iot
http://www.trueidc.com,Amazon EC2,https://www.trueidc.com/en/service/6/Amazon-Web-Services-Cloud
https://www.trueidc.com/,AWS cloud,https://www.trueidc.com/en/service/6/Amazon-Web-Services-Cloud
http://www.unescap.org/,Amazon EC2,https://www.unescap.org/sites/default/d8files/event-documents/4-1_Accelerating%20Digital%20Transformation%20with%20Cloud%20Computing_Ms.%20Natasha%20Beschorner.pdf
http://www.unescap.org/,AWS cloud,https://www.unescap.org/sites/default/d8files/event-documents/4-1_Accelerating%20Digital%20Transformation%20with%20Cloud%20Computing_Ms.%20Natasha%20Beschorner.pdf
https://www.cocolife.com/,AWS,https://www.cocolife.com/wp-content/uploads/2024/02/11_COCOLIFE-Global-Consumer-Trends-Investment-Fund-NOVEMBER-2023.pdf
http://www.unitedlex.com/,AWS cloud,https://unitedlex.com/insights/putting-chatgpt-to-the-patent-analysis-test/
http://www.upertis.ac.id/,AWS,http://repo.upertis.ac.id/1782/1/Clean-In-Place%20for%20Biopharmaceutical%20Processes.pdf
http://www.upm.com/,AWS,https://www.upm.com/siteassets/asset/investors/2011/upmannualreport2011.pdf
https://www.lgt.com/global-en,AWS,https://www.lgt.com/global-en/market-assessments/market-view/when-10-000-000-000-000-000-000-000-000-000-000-years-become-five-minutes-248522
http://www.valuelabs.com,Shield,https://www.valuelabs.com/partners/aws/
http://www.veritas.com/,Amazon EC2,https://www.veritas.com/solution/amazon-web-services
https://www.veritas.com/,AWS cloud,https://www.veritas.com/solution/amazon-web-services
https://www.vertexplus.com/,Shield,https://www.vertexplus.com/blog/emerging-iot-technologies-you-need-to-know
https://www.vertiv.com/,AWS cloud,https://www.vertiv.com/globalassets/products/monitoring-control-and-management/software/turning-your-data-center-into-a-strategic-asset.pdf
https://virtualtechgurus.com,EC2,https://virtualtechgurus.com/aws-cloud-management-tools/
http://visionet.co.id/,EC2,https://www.visionet.co.id/articles/must-know-these-are-the-advantages-of-aws-cloud-for-business/
http://visionet.co.id/,AWS,https://www.visionet.co.id/articles/must-know-these-are-the-advantages-of-aws-cloud-for-business/
http://www.vitarich.com/,AWS,https://vitarich.com/wp-content/uploads/2020/10/GIS-2020.pdf
https://www.vwfs.com.au/,S3,https://www.vwfs.com/content/dam/bluelabel/valid/www-vwfs-com/investor-relations/vwfs-ag/asset-backed-securities/volkswagen-d-ieteren-finance-sa-/driver-belgium-master/Driver%20Belgium%20Master%20-%20Base%20Prospectus.pdf
https://www.emergys.com/,S3,https://www.emergys.com/blog/migrating-data-from-amazon-redshift-to-snowflake/
https://www.veltris.com/,EC2,https://www.veltris.com/blogs/everything-you-need-to-know-about-aws-cloud-computing/
https://www.globalwavenet.com/,AWS,https://globalwavenet.com/blog-posts/wavenet-launches-a-revolutionary-containerized-application-orchestration-platform-for-csps---ahasa-r
https://www.westpac.com.au/about-westpac/global-locations/westpac-in-asia/,Shield,https://www.westpac.com.au/business-banking/transaction-accounts/business-one-plus/partner-offers/
http://www.whizlabs.com,EC2,https://www.whizlabs.com/aws-certifications/
https://www.wiseguyreports.com,AWS,https://www.wiseguyreports.com/reports/automotive-winches-system-aws-market
https://www.wiseguyreports.com,Amazon DynamoDB,https://www.wiseguyreports.com/reports/cloud-native-database-market
http://www.x-team.com,AWS,https://x-team.com/magazine/aws-mistakes-to-avoid
https://x-team.com/,S3,https://x-team.com/magazine/aws-mistakes-to-avoid
https://xebia.com/,AWS,https://website.xebia.com/digital-transformation/cloud/amazon-web-services/
http://www.yancoal.com.au,AWS,https://www.yancoal.com.au/wp-content/uploads/2024/10/Austar-Stage-3-EA-Appendix-17-Air-Quality.pdf
http://www.yuanta.co.th,AWS,https://www.yuanta.co.th/blog/stock/5-outstanding-stocks-from-foreign-stock-markets
http://www.zdnet.co.kr,S3,https://zdnet.co.kr/view/?no=20240802135305
http://www.zerto.com/,EC2,https://www.zerto.com/myzerto/forums/forum/amazon-aws/
http://www.zerto.com/,S3,https://www.zerto.com/myzerto/forums/forum/amazon-aws/
