QC,company_name,domain,Confidence Level,Vmware Detection,Firmo Status,keyword,company_url,AWS - Previous Detected Date,AWS - Last Detected Link,AWS - Last Detected Date,Remark,
Krishna,AT&S India,www.ats.net,HIGH,VMware,Working,AWS,https://ats.net/en/new-life-at-the-edge-of-the-cloud/,,,,,https://ats.net/en/new-life-at-the-edge-of-the-cloud/
Krishna,Atlas Copco Australia,http://www.atlascopco.com/,HIGH,VMware,Working,AWS,https://www.atlascopco.com/en-us/vacuum-solutions/products/liquid-ring-vacuum-pumps-range/liquid-ring-vacuum-pumps/aws-liquid-ring-vacuum-pumps,,,,,https://www.atlascopco.com/en-us/vacuum-solutions/products/liquid-ring-vacuum-pumps-range/liquid-ring-vacuum-pumps/aws-liquid-ring-vacuum-pumps
Krishna,Atos (Australia) Pty Ltd,http://www.atos.net/,HIGH,VMware,,AWS cloud,https://atos.net/en/events/aws-reivent-2024,,,,,https://atos.net/en/events/aws-reivent-2024
Krishna,Aurecon Australia,http://www.aurecongroup.com/,HIGH,VMware,Working,AWS,https://www.aurecongroup.com/podcast/episodes/34,,,,,https://www.aurecongroup.com/podcast/episodes/34
Krishna,Ausco Modular,http://www.ausco.com.au/,,VMware,Working,AWS,https://ausco.com.au/blog/eastern-creek-sydneys-latest-industrial-growth-centre,,,,,https://ausco.com.au/blog/eastern-creek-sydneys-latest-industrial-growth-centre
Krishna,AUSTRALIAN STOCK EXCHANGE LIMITED,http://www.asx.com.au/,HIGH,VMware,Invalid Country,AWS,https://www.asx.com.au/asxpdf/20080918/pdf/31ccqr4jq5wbfh.pdf,,,,Australia,https://www.asx.com.au/asxpdf/20080918/pdf/31ccqr4jq5wbfh.pdf
Krishna,AUSTRALIAN STOCK EXCHANGE LIMITED,http://www.asx.com.au/,HIGH,VMware,,EC2,https://www.asx.com.au/asxpdf/20230320/pdf/45mvb621j62nxl.pdf,,,,,https://www.asx.com.au/asxpdf/20230320/pdf/45mvb621j62nxl.pdf
Krishna,Autoliv Korea,http://www.autoliv.com/,HIGH,VMware,,VPC,https://www.autoliv.com/sites/autoliv/files/pr/alv_annual_report_2000_eng.pdf,,,,,https://www.autoliv.com/sites/autoliv/files/pr/alv_annual_report_2000_eng.pdf
Krishna,Avanade,http://www.avanade.com/,LOW,VMware,Working,AWS,https://www.avanade.com/en/insights/articles/ai-assisted-development-strategies,,,,,https://www.avanade.com/en/insights/articles/ai-assisted-development-strategies
Krishna,AVL INDIA PVT.LTD,www.avl.com,HIGH,VMware,Working,AWS,https://www.avl.com/en/webinars/optimize-your-avl-simulation-portfolio-rescales-cloud-hpc-platform,,,,,https://www.avl.com/en/webinars/optimize-your-avl-simulation-portfolio-rescales-cloud-hpc-platform
Krishna,Azured Consulting Pty Ltd,http://www.azured.com.au/,HIGH,VMware,Working,AWS,https://azured.com.au/frequently-asked-questions/,,,,,https://azured.com.au/frequently-asked-questions/
Krishna,Bankaltimtara,https://bankaltimtara.co.id,HIGH,VMware,Working,AWS,https://www.bankaltimtara.co.id/id/bankaltim-serahkan-bantuan-ambulans-untuk-rsud-abdul-wahab-sjahranie-samarinda,,,,,https://www.bankaltimtara.co.id/id/bankaltim-serahkan-bantuan-ambulans-untuk-rsud-abdul-wahab-sjahranie-samarinda
Krishna,BCS,https://bcstechnology.com.au/,HIGH,VMware,,AWS,http://staging.bcstechnology.com.au/about-us/partners/,,,,,http://staging.bcstechnology.com.au/about-us/partners/
Krishna,BECHTEL AUSTRALIA PROPRIETARY LIMITED,https://www.bechtel.com/regions/australia/,HIGH,VMware,Working,AWS,https://www.bechtel.com/press-releases/bechtel-receives-aws-excellence-in-welding-award-for-2015/,,,,,https://www.bechtel.com/press-releases/bechtel-receives-aws-excellence-in-welding-award-for-2015/
Krishna,BECODE,http://www.becode.org/,HIGH,VMware,Wrong Firmographics,AWS cloud,https://becode.org/about-us/femmeforward/,,,,,https://becode.org/about-us/femmeforward/
Krishna,Becton Dickinson and Company,https://www.bd.com/en-in,HIGH,VMware,Working,AWS,https://www.bd.com/content/dam/bd-assets/na/integrated-diagnostic-solutions/documents/brochure/BD-MAX-System-2087-US-0423.pdf,,,,,https://www.bd.com/content/dam/bd-assets/na/integrated-diagnostic-solutions/documents/brochure/BD-MAX-System-2087-US-0423.pdf
Krishna,Beiersdof Indonesia,https://www.beiersdorf.com/about-us/beiersdorf-global,HIGH,VMware,Working,AWS,https://www.beiersdorf.com/career/jobs/def77782c1b57983b5e800badcc9ea99,,,,,https://www.beiersdorf.com/career/jobs/def77782c1b57983b5e800badcc9ea99
Krishna,benchmark it services,http://www.benchmarkitservices.com/,HIGH,VMware,,Amazon EC2,https://www.benchmarkitservices.com/blog/,,,,,https://www.benchmarkitservices.com/blog/
Krishna,Bespoke Training Services,http://www.bespoketraining.com/,HIGH,VMware,,AWS,https://www.bespoketraining.com/aws-learning-paths/,,,,,https://www.bespoketraining.com/aws-learning-paths/
Krishna,Beyond Technology Consulting,http://www.beyondtechnology.net/,HIGH,VMware,Working,AWS cloud,https://beyondtechnology.net/aws-cloud-security-best-practices/,,,,,https://beyondtechnology.net/aws-cloud-security-best-practices/
Krishna,Beyond Technology Consulting,http://www.beyondtechnology.net/,HIGH,VMware,,IAM,https://beyondtechnology.net/aws-cloud-security-best-practices/,,,,,https://beyondtechnology.net/aws-cloud-security-best-practices/
Krishna,Bicns,http://www.bicns.com/,HIGH,VMware,Working,AWS,http://www.bicns.com/community/list.do?TG=%ED%95%98%EC%9D%B4%ED%8D%BC&TPN=1,,,,,http://www.bicns.com/community/list.do?TG=%ED%95%98%EC%9D%B4%ED%8D%BC&TPN=1
Krishna,,,HIGH,VMware,,AWS,https://www.bigcommerce.com/articles/ecommerce/saas-vs-paas-vs-iaas/,,,,,https://www.bigcommerce.com/articles/ecommerce/saas-vs-paas-vs-iaas/
Krishna,Birlasoft,http://www.birlasoft.com/,HIGH,VMware,,AWS,https://www.birlasoft.com/services/enterprise-products/aws,,,,,https://www.birlasoft.com/services/enterprise-products/aws
Krishna,Bisalloy Steels,http://www.bisalloy.com.au/,HIGH,VMware,Working,AWS,https://www.bisalloy.com.au/app/uploads/2024/01/bisalloy-technical-guide-digital.pdf,,,,,https://www.bisalloy.com.au/app/uploads/2024/01/bisalloy-technical-guide-digital.pdf
Krishna,Bloom Energy,http://www.bloomenergy.com/,HIGH,VMware,Working,AWS,https://www.bloomenergy.com/event/aws-energy-symposium/,,,,,https://www.bloomenergy.com/event/aws-energy-symposium/
Krishna,Blue Connections,https://www.blueconnections.com.au/,HIGH,VMware,,AWS cloud,https://www.blueconnections.com.au/wp-content/uploads/2020/07/Whitepaper_-_VMware_Whats_Next_for_HCI.pdf,,,,,https://www.blueconnections.com.au/wp-content/uploads/2020/07/Whitepaper_-_VMware_Whats_Next_for_HCI.pdf
Krishna,Bluescope,http://www.bluescope.com/,HIGH,VMware,Working,AWS,https://www.bluescope.com/content/dam/bluescope/corporate/bluescope-com/westen-post/documents/Western%20Port%20Water%20Stewardship%20Plan.pdf,,,,,https://www.bluescope.com/content/dam/bluescope/corporate/bluescope-com/westen-post/documents/Western%20Port%20Water%20Stewardship%20Plan.pdf
Krishna,,,HIGH,VMware,,S3,https://www.bluescope.com/content/dam/bluescope/corporate/bluescope-com/illawarra/documents/2023-environmental-impact-statement-appendices.pdf,,,,,https://www.bluescope.com/content/dam/bluescope/corporate/bluescope-com/illawarra/documents/2023-environmental-impact-statement-appendices.pdf
Krishna,Bluescope Singapore,https://www.bluescope.com/our-company/where-we-are/locations,HIGH,VMware,Working,Glue,https://www.bluescope.com/content/dam/bluescope/corporate/bluescope-com/sustainability/documents/2022_BlueScope_Report_Sustainability_Report.pdf,,,,,https://www.bluescope.com/content/dam/bluescope/corporate/bluescope-com/sustainability/documents/2022_BlueScope_Report_Sustainability_Report.pdf
Krishna,blueSkyTel,https://www.nexionnetworks.com/,HIGH,VMware,,EC2,https://www.nexionnetworks.com/spot-by-netapp/,,,,,https://www.nexionnetworks.com/spot-by-netapp/
Krishna,Borderless CS,https://borderlesscs.com.au/,HIGH,VMware,Working,AWS,https://borderlesscs.com.au/cloud-security-breaches-misconfigurations-vulnerabilities/,,,,,https://borderlesscs.com.au/cloud-security-breaches-misconfigurations-vulnerabilities/
Krishna,Borderless CS,https://borderlesscs.com.au/,HIGH,VMware,,Shield,https://borderlesscs.com.au/about-us/,,,,,https://borderlesscs.com.au/about-us/
Krishna,Bremmar Communications,http://www.bremmar.com.au/,HIGH,VMware,Working,AWS,https://bremmar.com.au/disruptive-technologies-in-the-engineering-industry-and-how-to-prepare-for-them/,,,,,https://bremmar.com.au/disruptive-technologies-in-the-engineering-industry-and-how-to-prepare-for-them/
Krishna,Brisbane Airport Corporation,http://www.bne.com.au/,HIGH,VMware,Working,AWS,https://www.bne.com.au/sites/default/files/docs/Brisbane-Airport-2020-Master-Plan.pdf,,,,,https://www.bne.com.au/sites/default/files/docs/Brisbane-Airport-2020-Master-Plan.pdf
Krishna,Bristol Myers Squibb (APAC),http://www.bms.com/,HIGH,VMware,,RDS,https://www.bms.com/es/archive/job-search-results/job-details.html?requisitionId=R1592033,,,,,https://www.bms.com/es/archive/job-search-results/job-details.html?requisitionId=R1592033
Krishna,British American Tobacco Indonesia,https://bat.com/id,HIGH,VMware,Working,AWS,https://www.bat.com/sustainability-and-esg/nature,,,,,https://www.bat.com/sustainability-and-esg/nature
Krishna,British American Tobacco Indonesia,https://bat.com/id,HIGH,VMware,,S3,https://www.bat.com/content/dam/batcom/global/main-nav/investors-and-reporting/reporting/sustainability-reporting/BAT_Sustainability_Performance_DataBook_2024.pdf,,,,,https://www.bat.com/content/dam/batcom/global/main-nav/investors-and-reporting/reporting/sustainability-reporting/BAT_Sustainability_Performance_DataBook_2024.pdf
Krishna,BT Australasia PTY Ltd,https://www.bt.com/about,LOW,VMware,,Shield,https://www.bt.com/bt-plc/assets/documents/bt-plc-financial-results/annual-reports/2018-bt-plc-annual-report.pdf,,,,,https://www.bt.com/bt-plc/assets/documents/bt-plc-financial-results/annual-reports/2018-bt-plc-annual-report.pdf
Krishna,Business Aspect,http://www.businessaspect.com.au/,HIGH,VMware,Working,AWS,https://www.businessaspect.com.au/insights/a-practical-guide-to-adopting-public-cloud-service-level-agreements/,,,,,https://www.businessaspect.com.au/insights/a-practical-guide-to-adopting-public-cloud-service-level-agreements/
Krishna,bytebridge,http://www.bytebt.com/,HIGH,VMware,Working,AWS,https://www.bytebt.com/the-realities-of-ai-what-it-is-and-isnt-in-cybersecurity/,,,,,https://www.bytebt.com/the-realities-of-ai-what-it-is-and-isnt-in-cybersecurity/
Krishna,Calix,http://www.calix.com/,HIGH,VMware,Invalid Country,AWS,https://www.calix.com/blog/2024/05/what-are-platforms-and-why-are-they-so-powerful.html,,,,,https://www.calix.com/blog/2024/05/what-are-platforms-and-why-are-they-so-powerful.html
Krishna,CAMBRIDGE UNIVERSITY PRESS (HOLDINGS) LTD.,http://www.cambridge.org/,HIGH,VMware,Invalid Industry,Shield,https://www.cambridge.org/core/books/legality-and-accountability-of-autonomous-weapon-systems/aws/DA0EEDED54A002BBD37DC525DCDECA9E,,,,,https://www.cambridge.org/core/books/legality-and-accountability-of-autonomous-weapon-systems/aws/DA0EEDED54A002BBD37DC525DCDECA9E
Krishna,Canam Group Limited,http://www.canam.com/,HIGH,VMware,Invalid Country,AWS,https://www.canam.com/en/steel-joists-and-deck/,,,,Country USA,https://www.canam.com/en/steel-joists-and-deck/
Krishna,Capcom Korea,https://www.capcom-games.com/en-asia/,LOW,VMware,Working,AWS,https://www.capcom-games.com/cgc/2025/ja-jp/network/,,,,,https://www.capcom-games.com/cgc/2025/ja-jp/network/
Krishna,,,LOW,VMware,,S3,https://capsuletech.com/clinical-insights-manager,,,,,https://capsuletech.com/clinical-insights-manager
Krishna,Carel Australia,http://www.carel.com/,LOW,VMware,Working,AWS,https://www.carel.com/documents/10191/0/+050001038/883ad9fb-b7d4-432a-8a06-19c54676ef76?version=1.0,,,,,https://www.carel.com/documents/10191/0/+050001038/883ad9fb-b7d4-432a-8a06-19c54676ef76?version=1.0
Krishna,CBN Media,http://www.cbn.com/,HIGH,VMware,,Shield,https://courses.cbn.com/pages/cbn-third-party-processor-information,,,,,https://courses.cbn.com/pages/cbn-third-party-processor-information
Krishna,,,HIGH,VMware,,AWS cloud,https://www.centurylink.com/aws,,,,,https://www.centurylink.com/aws
Krishna,Cenvera Business Services Pty Ltd,http://www.convera.com/,HIGH,VMware,Wrong Firmographics,AWS,https://convera.com/data-center-migration/,,,,Company Name & website name not match,https://convera.com/data-center-migration/
Krishna,CHANEL (AUSTRALIA) PTY LTD,http://www.chanel.com/,LOW,VMware,Working,AWS,https://www.chanel.com/us/chanel-next-prize/2024/tolia-astakhishvili/,,,,,https://www.chanel.com/us/chanel-next-prize/2024/tolia-astakhishvili/
Krishna,Chiang Rai Rajabhat University,http://www.crru.ac.th/,LOW,VMware,Invalid Industry,AWS,https://aritc.crru.ac.th/news/detail?id=616,,,,,https://aritc.crru.ac.th/news/detail?id=616
Krishna,China Steel Corporation India Pvt. Ltd.,https://www.csc.com.tw/csc_e/gc/gro_ste_p5.html,HIGH,VMware,Working,AWS,https://www.csc.com.tw/csc_e/pd/inta/inta.html,,,,,https://www.csc.com.tw/csc_e/pd/inta/inta.html
Krishna,,,HIGH,VMware,,VPC,https://www.csc.com.tw/csc/ts/ena/pdf/no37/pages/17-Scalable%20AI%20Training%20in%20Hybrid%20Cloud%20Environments%20for%20Enhancing%20Edge%20Model%20Retraining%20Efficiency.pdf,,,,,https://www.csc.com.tw/csc/ts/ena/pdf/no37/pages/17-Scalable%20AI%20Training%20in%20Hybrid%20Cloud%20Environments%20for%20Enhancing%20Edge%20Model%20Retraining%20Efficiency.pdf
Krishna,Chubb Insurance Singapore Limited,https://www.chubb.com/,HIGH,VMware,Working,AWS,https://www.chubb.com/content/dam/chubb-sites/chubb-com/uk-en/about-us/europe-financial-information/documents/pdf/2021-esg-report-english.pdf,,,,,https://www.chubb.com/content/dam/chubb-sites/chubb-com/uk-en/about-us/europe-financial-information/documents/pdf/2021-esg-report-english.pdf
Krishna,Clear Technology Solutions,http://www.cleartechnologies.net/,HIGH,VMware,Invalid Country,AWS,https://www.cleartechnologies.net/searching-for-your-next-data-center-clear-technologies-can-help/,,,,,https://www.cleartechnologies.net/searching-for-your-next-data-center-clear-technologies-can-help/
Krishna,Cloud Ready Solutions,http://www.cloudreadysolutions.com.au/,HIGH,VMware,Working,EC2,https://www.cloudreadysolutions.com.au/nimesa-distributor,,,,,https://www.cloudreadysolutions.com.au/nimesa-distributor
Krishna,,http://www.cloudreadysolutions.com.au/,HIGH,VMware,,RDS,https://www.cloudreadysolutions.com.au/nimesa-distributor,,,,,https://www.cloudreadysolutions.com.au/nimesa-distributor
Krishna,CloudCard Inc.,http://www.cloudcardinc.com,HIGH,VMware,Invalid Country,AWS cloud,https://www.cloudcardinc.com/jobs/senior-devops-engineer/,,,,,https://www.cloudcardinc.com/jobs/senior-devops-engineer/
Krishna,CloudCard Inc.,http://www.cloudcardinc.com,HIGH,VMware,,CodePipeline,https://www.cloudcardinc.com/jobs/senior-devops-engineer/,,,,,https://www.cloudcardinc.com/jobs/senior-devops-engineer/
Krishna,,,HIGH,VMware,,AWS,https://cloudec.com.au/finops-services/aws-cfm/,,,,,https://cloudec.com.au/finops-services/aws-cfm/
Krishna,CloudRecover Pty Ltd,https://www.ziffdavis.com/,HIGH,VMware,Aquired or merged By Other Company,AWS,https://www.ziffdavis.com/about/news/stephen-bye-we-help-our-customers-serve-their-customers-better,,,,CloudRecover was acquired by Ziff Davis in 2017. ,https://www.ziffdavis.com/about/news/stephen-bye-we-help-our-customers-serve-their-customers-better
Krishna,CloudRecover Pty Ltd,https://www.ziffdavis.com/,HIGH,VMware,,Shield,https://www.ziffdavis.com/about/news/7-best-network-scanners-network-analysis-management-tools,,,,,https://www.ziffdavis.com/about/news/7-best-network-scanners-network-analysis-management-tools
Krishna,CNN INDONESIA,https://www.cnnindonesia.com,HIGH,VMware,Working,AWS,https://www.cnnindonesia.com/ekonomi/20240827175540-625-1138200/telkomsel-dan-aws-tuntaskan-program-inklusi-digital-terampil-di-awan,,,,Linkedin updated,https://www.cnnindonesia.com/ekonomi/20240827175540-625-1138200/telkomsel-dan-aws-tuntaskan-program-inklusi-digital-terampil-di-awan
Krishna,Coates Signoco Pty Ltd,http://www.coatesgroup.com/,HIGH,VMware,Working,AWS,https://coatesgroup.com/insights/thought-leadership/interview-coates-x-aws,,,,,https://coatesgroup.com/insights/thought-leadership/interview-coates-x-aws
Krishna,,https://www.ccamatil.com/id,HIGH,VMware,,S3,https://www.cocacolaep.com/assets/Global/Investors/2024-Annual-Report/2024-CCEP-Annual-Report-and-Form-20-F-print-version.pdf,,,,,https://www.cocacolaep.com/assets/Global/Investors/2024-Annual-Report/2024-CCEP-Annual-Report-and-Form-20-F-print-version.pdf
Krishna,Coca-Cola Europacific Partners,http://www.cocacolaep.com/,HIGH,VMware,Working,AWS,https://www.cocacolaep.com/sustainability/this-is-forward/water/,,,,,https://www.cocacolaep.com/sustainability/this-is-forward/water/
Krishna,Coca-Cola Europacific Partners,http://www.cocacolaep.com/,HIGH,VMware,,Glue,https://www.cocacolaep.com/assets/Global/Investors/2024-Annual-Report/2024-CCEP-Annual-Report-and-Form-20-F-print-version.pdf,,,,,https://www.cocacolaep.com/assets/Global/Investors/2024-Annual-Report/2024-CCEP-Annual-Report-and-Form-20-F-print-version.pdf
Krishna,Cogito Group Pty Ltd,http://www.cogitogroup.net/,HIGH,VMware,Working,Amazon EC2,https://cogitogroup.net/pros-and-cons-of-amazon-web-services/,,,,,https://cogitogroup.net/pros-and-cons-of-amazon-web-services/
Krishna,Cogito Group Pty Ltd,http://www.cogitogroup.net/,HIGH,VMware,,AWS,https://cogitogroup.net/pros-and-cons-of-amazon-web-services/,,,,,https://cogitogroup.net/pros-and-cons-of-amazon-web-services/
Krishna,CohnReznick APAC,http://www.cohnreznick.com/,HIGH,VMware,Working,AWS,https://www.cohnreznick.com/insights/federal-agencies-relief-cyber-compliance,,,,,https://www.cohnreznick.com/insights/federal-agencies-relief-cyber-compliance
Krishna,Commend Australia,http://www.commend.com.au/,HIGH,VMware,,Shield,https://www.commend.com/de/jobs/jobs-bei-commend-in-salzburg/detail/senior-intercom-developer-position/,,,,,https://www.commend.com/de/jobs/jobs-bei-commend-in-salzburg/detail/senior-intercom-developer-position/
Krishna,ContentKeeper Technologies,https://www.imperosoftware.com/,HIGH,VMware,Aquired or merged By Other Company,AWS,https://www.ativion.com/amazon-nova-in-eu-and-asia-pacific-announcement/,,,,ContentKeeper has joined Impero Software,https://www.ativion.com/amazon-nova-in-eu-and-asia-pacific-announcement/
Krishna,CoreSec,http://www.corsec.com/,HIGH,VMware,Wrong Firmographics,AWS,https://www.corsec.com/cmvp-interim/,,,,Company Name & website name not match,https://www.corsec.com/cmvp-interim/
Krishna,CoreSec,http://www.corsec.com/,HIGH,VMware,,Lambda,https://www.corsec.com/cmvp-interim/,,,,,https://www.corsec.com/cmvp-interim/
Krishna,Cotelligent India Pvt Ltd,https://www.cotelligent.com/,HIGH,VMware,,RDS,https://www.cotelligent.com/resources/aws-iam-comprehensive-guide-for-cloud-security-132,,,,,https://www.cotelligent.com/resources/aws-iam-comprehensive-guide-for-cloud-security-132
Krishna,Coursemonster Pty Ltd,http://www.coursemonster.com/,HIGH,VMware,Invalid Industry,AWS cloud,https://www.coursemonster.com/training-courses/aws-cloud-practitioner-essentials,,,,,https://www.coursemonster.com/training-courses/aws-cloud-practitioner-essentials
Krishna,Coursemonster Pty Ltd,http://www.coursemonster.com/,HIGH,VMware,Invalid Industry,AWS Lambda,https://www.coursemonster.com/training-courses/building-streaming-data-analytics-solutions-on-aws-GK7400,,,,,https://www.coursemonster.com/training-courses/building-streaming-data-analytics-solutions-on-aws-GK7400
Krishna,CPA Australia,http://www.cpaaustralia.com.au/,LOW,VMware,Working,AWS,https://www.cpaaustralia.com.au/tools-and-resources/podcasts/career-skills/financial-data-simplified,,,,,https://www.cpaaustralia.com.au/tools-and-resources/podcasts/career-skills/financial-data-simplified
Krishna,CPA Australia,http://www.cpaaustralia.com.au/,LOW,VMware,,Amazon S3,https://www.cpaaustralia.com.au/-/media/corporate/allfiles/document/professional-resources/ethics/cg-fs-casestudies.pdf?la=en&rev=20e88f19dde1401daa5db44807d3c870,,,,,https://www.cpaaustralia.com.au/-/media/corporate/allfiles/document/professional-resources/ethics/cg-fs-casestudies.pdf?la=en&rev=20e88f19dde1401daa5db44807d3c870
Krishna,Crown Equipment,http://www.crown.com/,HIGH,VMware,,S3,https://www.crown.com/content/dam/crown/pdfs/en-us/brochures/products/allied-products-catalog.pdf,,,,,https://www.crown.com/content/dam/crown/pdfs/en-us/brochures/products/allied-products-catalog.pdf
Krishna,CSLEE,https://www.cslee.co.kr/,LOW,VMware,Working,AWS,https://www.cslee.co.kr/performance.html,,,,,https://www.cslee.co.kr/performance.html
Krishna,CTM professional Services,http://www.ctmps.com/,HIGH,VMware,Working,AWS,https://www.ctmps.com/solution/account-management/,,,,,https://www.ctmps.com/solution/account-management/
Krishna,cubesys,http://www.cubesys.com.au/,HIGH,VMware,,EC2,https://www.cubesys.com.au/blog/aws-you-can-now-set-data-owner-on-your-s3-bucket,,,,,https://www.cubesys.com.au/blog/aws-you-can-now-set-data-owner-on-your-s3-bucket
Krishna,Cummins Asia Pacific,http://www.cummins.com/,HIGH,VMware,Working,AWS,https://www.cummins.com/sites/default/files/2023-10/mta-docs/installation/03_5-66733H_Rev_C.pdf,,,,,https://www.cummins.com/sites/default/files/2023-10/mta-docs/installation/03_5-66733H_Rev_C.pdf
Krishna,Curtin University Malaysia,http://www.curtin.edu.my/,HIGH,VMware,Invalid Industry,AWS,https://engsci.curtin.edu.my/departments/electrical-and-computer-engineering/staff/tuong-thuy-vu/,,,,,https://engsci.curtin.edu.my/departments/electrical-and-computer-engineering/staff/tuong-thuy-vu/
Krishna,Cyberz Pty Ltd,http://www.cybercx.com.au/,HIGH,VMware,Wrong Firmographics,AWS cloud,https://cybercx.com.au/about-cybercx/aws/,,,,Company Name & website name not match,https://cybercx.com.au/about-cybercx/aws/
Krishna,Cyberz Pty Ltd,http://www.cybercx.com.au/,HIGH,VMware,,WAF,https://cybercx.com.au/about-cybercx/aws-security-and-compliance/,,,,,https://cybercx.com.au/about-cybercx/aws-security-and-compliance/
Krishna,Daolts,http://www.daolts.co.kr/,LOW,VMware,Working,AWS,https://www.daolts.co.kr/en/boards/newsdetail/100034,,,,,https://www.daolts.co.kr/en/boards/newsdetail/100034
Krishna,DASSAULT SYSTEMES K. K.,https://www.3ds.com/about/company/office-locations/japan,HIGH,VMware,,IAM,https://www.3ds.com/support/cloud/frequently-asked-questions,,,,,https://www.3ds.com/support/cloud/frequently-asked-questions
Krishna,Data#3,http://www.data3.com/,LOW,VMware,,S3,https://www.data3.com/wp-content/uploads/2025/05/Data3-Azure-Cloud-for-Modernization-of-Apps-Data-and-AI-Suva.pdf,,,,,https://www.data3.com/wp-content/uploads/2025/05/Data3-Azure-Cloud-for-Modernization-of-Apps-Data-and-AI-Suva.pdf
Krishna,DataMossa,http://www.datamossa.com/,HIGH,VMware,Working,AWS,https://status.datamossa.com/,,,,,https://status.datamossa.com/
Krishna,DataMossa,http://www.datamossa.com/,HIGH,VMware,,CloudFront,https://status.datamossa.com/,,,,,https://status.datamossa.com/
Krishna,Datcom Cloud Pty Ltd,http://www.datcom.com.au/,HIGH,VMware,,IAM,https://datcom.com.au/blog/cloud-security-and-penetration-testing,,,,,https://datcom.com.au/blog/cloud-security-and-penetration-testing
Krishna,DB Schenker Australia,http://www.dbschenker.com/,HIGH,VMware,,AWS,https://www.dbschenker.com/tscnanjing-en/news/tsc-news/-success-story-how-to-run-devops-tips-from-tsc-nanjing-webclaims-669266,,,,,https://www.dbschenker.com/tscnanjing-en/news/tsc-news/-success-story-how-to-run-devops-tips-from-tsc-nanjing-webclaims-669266
Krishna,Defender Nusa Semesta,http://www.defenxor.com/,HIGH,VMware,,S3,https://www.defenxor.com/en/blog/cara-identifikasi-misconfiguration-aws-s3-bucket-lakukan-segera-untuk-mengamankan-aset-anda-2/,,,,,https://www.defenxor.com/en/blog/cara-identifikasi-misconfiguration-aws-s3-bucket-lakukan-segera-untuk-mengamankan-aset-anda-2/
Krishna,Dentsply Sirona,http://www.dentsplysirona.com/,HIGH,VMware,Working,AWS,https://www.dentsplysirona.com/content/dam/master/regions-countries/north-america/campaigns-promotions/2020/infection-prevention/PRE-Brochure-Infection-Control-V7.pdf.coredownload.pdf,,,,,https://www.dentsplysirona.com/content/dam/master/regions-countries/north-america/campaigns-promotions/2020/infection-prevention/PRE-Brochure-Infection-Control-V7.pdf.coredownload.pdf
Krishna,Department of Education Skills and Employment,http://www.education.gov.au/,LOW,VMware,Working,AWS,https://www.education.gov.au/newsroom/articles/swinburne-university-celebrates-graduating-women,,,,,https://www.education.gov.au/newsroom/articles/swinburne-university-celebrates-graduating-women
